product_id,title,description,categories,url,price,quantity,image,characteristics,ingredients,allergens,interests,servings,calories
sea-salt-fine-crystals-047588,Sea Salt Fine Crystals, This high quality Mediterranean sea salt is produced by the evaporation of seawater. It is the perfect accompaniment to any kitchen and is great for cooking and blending into your signature recipes. ,"['Food', 'For the Pantry', 'Spices']",https://www.traderjoes.com/home/products/pdp/sea-salt-fine-crystals-047588,$1.99,26.5 Oz,https://www.traderjoes.com/content/dam/trjo/products/m20906/47588.png/jcr:content/renditions/cq5dam.web.1280.1280,Kosher,['SEA SALT'],,"['A Long Finish', 'Yes!']",['1/4 tsp.(1.5g)'],['0 ']
wild-sockeye-smoked-salmon-060442,Wild Sockeye Smoked Salmon," Sockeye salmon do not have distinctive eyes. They do, however, have distinctive, red-orange colored flesh. In fact, “sockeye” is an Anglicized version of suk-kegh (“red fish”) from the language of one of the indigenous peoples of British Columbia.   Indeed, our Sockeye Salmon presents this peppy hue. It’s wild-caught in the icy waters of the major Northeast Pacific fishing area located west of Canada and south of Alaska. Our supplier dry cures the Wild Sockeye then smokes it very slowly over applewood (from Washington state apple trees) at a relatively low temperature (below 85°F) to yield firm-textured fish with rich salmon flavor, and hints of smoke & salt.   The finished fish is already trimmed and boned, ready to top a bagel. Add it to eggs or pasta. Or, mix some with Whipped Cream Cheese for a swift and superb salmon spread. ","['Food', 'Meat, Seafood & Plant-based', 'Fish & Seafood']",https://www.traderjoes.com/home/products/pdp/wild-sockeye-smoked-salmon-060442,$7.99,4 Oz,https://www.traderjoes.com/content/dam/trjo/products/m20803/60442.png/jcr:content/renditions/cq5dam.web.1280.1280,Kosher,"['SOCKEYE SALMON', 'SALT', 'APPLEWOOD SMOKE']",CONTAINS  SALMON.,"['Alfresco Dining', 'Brunch All Day', 'Effortless Entertaining', 'Picnic', 'Rain or Shine', 'Rise & Shine']","['3.5 slices(57g)', '3.5 slices(57g)']","['80', '150']"
whipped-cream-cheese-012498,Whipped Cream Cheese," Most of us cream cheese connoisseurs are likely to have a tub of Whipped Cream Cheese as well as traditional blocks of cream cheese hiding in our fridges. We like to keep Trader Joe’s Whipped Cream Cheese on deck as a handy, creamy, and spreadable schmear for your bagels and toast as well as using it for a few baking applications over traditional style cream cheeses.   Cream cheese is a simple, yet classic culinary staple finding its way into many recipes, whether they may be for savory dinners or delightful desserts. Our suppliers begin with premium pasteurized milk and cream and use cheese cultures during a heating process to create a luscious creamed cheese. But where our Whipped Cream Cheese strays the traditional path is with the final step of whipping air into the cream cheese mixture and adding more milk for a lighter, fluffier texture. This makes it perfect for when you just need a spreadable addition to your brunch-time bagel or to make, say, a less dense cream cheese frosting for a summer-friendly carrot or banana cake. The options are truly limitless and ready to make our shoppers into those type of connoisseurs who keep all types of cream cheese ready in their refrigerators. ","['Food', 'Cheese', 'Cream and Creamy Cheeses']",https://www.traderjoes.com/home/products/pdp/whipped-cream-cheese-012498,$2.29,8 Oz,https://www.traderjoes.com/content/dam/trjo/products/m20204/12498.png/jcr:content/renditions/cq5dam.web.1280.1280,Kosher,"['PASTEURIZED MILK AND CREAM', 'CHEESE CULTURE', 'SALT', 'GUAR GUM', 'CAROB BEAN GUM', 'XANTHAN GUM']",CONTAINS MILK.,"['Brunch All Day', 'Rain or Shine', 'Rise & Shine']",['2 Tbsp(20g)'],['70 ']
cream-cheese-012491,Cream Cheese," A brick, or a block: what’s the difference? It seems like a negligible distinction, but we take such distinctions seriously—especially when it comes to Trader Joe’s Cream Cheese.   Within the cheese biz, this particular presentation of Cream Cheese is known as a “brick.” Brick, however, sounds heavy, and this creamy creation is anything but. Made for us using fresh milk and cream from cows not treated with rBST, it’s everything you want cream cheese to be—rich, creamy, and when softened, quite spread- able. So, rather than “brick,” we’d like to refer to our Cream Cheese as a “block,” as in “building block,” since it can be a building block in so many delicious dishes.   What’s that? You want examples? Sure. A simple appetizer idea: set it on a plate, top with salsa or sweet chili sauce and serve with tortilla chips or crackers for a Mexican or Thai inspired dip. How’s that for instant versa- tility? And speaking of dips, cream cheese is the star of any number of creamy dips. Don’t forget bagels—but how could you forget bagels? Perhaps our favorite usage for this particular building block is cheesecake. If you’re up to the challenge of making a cheesecake from scratch, you won’t find a better foundation. ","['Food', 'Cheese', 'Cream and Creamy Cheeses']",https://www.traderjoes.com/home/products/pdp/cream-cheese-012491,$1.99,8 Oz,https://www.traderjoes.com/content/dam/trjo/products/m20204/12491.png/jcr:content/renditions/cq5dam.web.1280.1280,Kosher,"['PASTEURIZED MILK AND CREAM', 'CHEESE CULTURE', 'SALT', 'GUAR GUM', 'CAROB BEAN GUM', 'XANTHAN GUM']",CONTAINS MILK.,"['Brunch All Day', 'Rain or Shine', 'Rise & Shine']",['1 oz(28g/about 2 Tbsp)'],['90 ']
everything-bagels-092267,Everything Bagels," These Bagels are everything! And by that, we mean Trader Joe’s Everything Bagels are really excellent bagels, made for us by skilled bagel bakers using only quality ingredients. Of course, the secret to their bagel excellency rests firmly in the baking process and the attention to detail in every step. Since we use local bakeries, this baking process varies from region to region—nevertheless, you’ll find every iteration to be wonderfully doughy inside, with a good chew on the outside.   These Bagels are also Everything because they’re topped with traditional Everything seasonings, including sesame seeds, poppy seeds, garlic, onion, and salt. This means they are great when simply toasted with butter or cream cheese. But don’t be afraid to add to ‘the Everything’… Make an Everything Bagel pizza. Top with some Smoked Salmon. You can even add Everything But the Bagel Seasoning… so meta. ","['Food', 'Bakery', 'Bagels']",https://www.traderjoes.com/home/products/pdp/everything-bagels-092267,$2.99,18 Oz,https://www.traderjoes.com/content/dam/trjo/products/m20103/92267.png/jcr:content/renditions/cq5dam.web.1280.1280,Kosher,"['*Product ingredients, nutrition and allergen values may vary by region, please review packaging in-store for current details.']",,"['Alfresco Dining', 'Brunch All Day', 'Rise & Shine']",[],[]
plain-bagels-014589,Plain Bagels," Trader Joe's Plain Bagels are really good bagels, made for us using quality ingredients and without the use of artificial preservatives or dough conditioners. The secret to their bagel excellency is their baking process. First, the dough is proofed in high humidity and then set out to slowly ferment, which brings out all of the dough’s delicious, subtle flavors. Next, the bagels are kettle-boiled—fully submerged in boiling water to lock in that chewy center and create that perfect “skin.” Finally, they’re off to the hearth tunnel oven to be baked until they’ve acquired that perfect, golden-brown bagel crust.   Toast your Bagel, slather it with Cream Cheese, and top it with Smoked Salmon. Make a pizza bagel by spreading it with sauce or marinara, and sprinkling it with some shredded mozzarella cheese, then bake in the oven at 350°F for about 10 minutes.   Your Bagel is a blank canvas; let your carbohydrate-saturated imagination run wild. ","['Food', 'Bakery', 'Bagels']",https://www.traderjoes.com/home/products/pdp/plain-bagels-014589,$2.49,18 Oz,https://www.traderjoes.com/content/dam/trjo/products/m20103/14589.png/jcr:content/renditions/cq5dam.web.1280.1280,Kosher,"['*Product ingredients, nutrition and allergen values may vary by region, please review packaging in-store for current details.']",,"['Alfresco Dining', 'Brunch All Day', 'Family Style', 'Rise & Shine']",[],[]
cinnamon-raisin-bagels-092172,Cinnamon Raisin Bagels," Trader Joe’s Cinnamon Raisin Bagels are really good bagels. The secret to their bagel excellency is in the baking process. First, the cinnamon-y, raisin-studded dough is proofed and set out to ferment, which brings out all of its delicious, subtle flavors. Next, the bagels are kettle-boiled, which locks in a chewy center and creates that perfect bagel “skin.” Then finally, they’re off to the oven to be hearth-baked until they’ve acquired that perfect, golden-brown bagel crust.   Toast your Bagel and butter it up with Cultured Butter. Or, if you prefer, slather it with Cream Cheese, then sprinkle it with cinnamon and sugar to really play up the Cinnamon angle. Your Bagel is a blank canvas; let your carbohydrate-saturated imagination run wild! ","['Food', 'Bakery', 'Bagels']",https://www.traderjoes.com/home/products/pdp/cinnamon-raisin-bagels-092172,$2.49,18 Oz,,Kosher,"['*Product ingredients, nutrition and allergen values may vary by region, please review packaging in-store for current details.']",,"['Brunch All Day', 'Family Style', 'Rise & Shine']",[],[]
cinnamon-swirl-raisin-bagels-067823,Cinnamon Swirl Raisin Bagels," Trader Joe’s Cinnamon Swirl Raisin Bagels are really good bagels. The secret to their bagel excellency is in the baking process. First, the cinnamon-y, raisin-studded dough is proofed and set out to ferment, which brings out all of its delicious, subtle flavors. Next, the bagels are kettle-boiled, which locks in a chewy center and creates that perfect bagel “skin.” Then finally, they’re off to the oven to be hearth-baked until they’ve acquired that perfect, golden-brown bagel crust.   Toast your Bagel and butter it up with Cultured Butter. Or, if you prefer, slather it with Cream Cheese, then sprinkle it with cinnamon and sugar to really play up the Cinnamon Swirl. Your Bagel is a blank canvas; let your carbohydrate-saturated imagination run wild! ","['Food', 'Bakery', 'Bagels']",https://www.traderjoes.com/home/products/pdp/cinnamon-swirl-raisin-bagels-067823,$2.99,18 Oz,https://www.traderjoes.com/content/dam/trjo/products/m20103/67823.png/jcr:content/renditions/cq5dam.web.1280.1280,Kosher,[],CONTAINS WHEAT.,"['Brunch All Day', 'Family Style', 'Rise & Shine']",['1 bagel(85g)'],['230 ']
challah-braided-egg-bread-067111,Challah Braided Egg Bread," Trader Joe’s Challah bread is everything a traditional Challah should be and more—it’s a hand-braided loaf that’s dense-yet-light, egg-y, and never dry. Even though each loaf is certified kosher pareve, it is so rich and moist that you’d swear it was made with milk or cream. It’s also quite visually appealing; every loaf is brushed with egg prior to baking to give it a beautiful, shiny finish.   Enjoy Challah on its own or as part of a family meal. Toast it for breakfast in the morning, use it to bookend a turkey sandwich, or whip up some Challah French toast.  ","['Food', 'Bakery', 'Loaves, Rolls, Buns']",https://www.traderjoes.com/home/products/pdp/challah-braided-egg-bread-067111,$3.29,16 Oz,,Kosher,"['*Product ingredients, nutrition and allergen values may vary by region, please review packaging in-store for current details.']",,"['Brunch All Day', 'Family Style', 'Rain or Shine', 'Yes!']",[],[]
petit-fours-mousse-cakes-076604,Petit Fours Mousse Cakes," In the 18th century, baking was a slightly more involved process than it is today. Back then, French bakers relied on ovens that took quite a long time to heat up, and even longer to cool down. So, after they were done making their breads for the day à grand fours (“at large oven,” i.e., at full heat), they would take the opportunity to use their oven’s residual heat to bake small, delicate pastries à petit fours (“at small oven,” i.e., at diminishing heat). Though ovens have changed over the years, the fandom for petit fours cakes has only grown. We’re certainly fans, which is precisely why we’re introducing Trader Joe’s Petit Fours Mousse Cakes to our bakery tables for the holidays.   Each package contains nine elegantly decorated, two-or-three-bite-sized Petit Fours Cakes in three distinct styles: three rich chocolate Cakes layered with silky chocolate Mousse, covered in a dark chocolatey coating; three vanilla Cakes layered with velvety vanilla Mousse, covered in a sweet vanilla coating and topped with pearl sugar; and three chocolate Cakes layered with smooth coffee Mousse, covered in a mocha coating and topped with bits of dark chocolate and sugar. Ideal for serving at holiday parties and get-togethers of all kinds, these light, sweet, and texturally refined Petit Fours Mousse Cakes make a great inclusion for a dessert table, a lovely host or hostess gift when visiting friends or family, and a delightfully decorative addition to an after- dinner pie or cake plate after a holiday feast. ","['Food', 'Bakery', 'Sweet Stuff']",https://www.traderjoes.com/home/products/pdp/petit-fours-mousse-cakes-076604,$4.99,7 Oz,https://www.traderjoes.com/content/dam/trjo/products/m20105/76604.png/jcr:content/renditions/cq5dam.web.1280.1280,Kosher,[],"CONTAINS MILK, EGG, SOY, WHEAT.","['Cheese Board', 'Date Night', 'Effortless Entertaining', 'Finger Food', 'Giftable', 'Gild The Lily', 'Merry-making', 'Treat Yourself']","['1 container(198g)', '1 container(198g)']","['1250 ', '140 ']"
